# Tiempo Datos
1.260444444444444589e-01 -4.535531009087745979e-01
1.260888888888888892e-01 -9.916283583780206579e-01
1.261333333333333473e-01 2.028810444426215887e-01
1.261777777777777776e-01 1.246695140894435561e+00
1.262222222222222356e-01 7.006801090936923826e-01
1.262666666666666659e-01 6.966506543362647186e-01
1.263111111111111240e-01 -2.069744749236640258e-01
1.263555555555555543e-01 -5.633093592639144553e-01
1.264000000000000123e-01 6.772459164163702194e-01
1.264444444444444426e-01 -3.191107563414086884e-02
1.264888888888889007e-01 -1.736082357193817483e-01
1.265333333333333310e-01 8.982406224036155740e-01
1.265777777777777890e-01 -1.977874516727299026e-01
1.266222222222222193e-01 -8.377762593852057238e-01
1.266666666666666774e-01 9.091884953309661288e-01
1.267111111111111077e-01 8.071989043386668117e-02
1.267555555555555657e-01 -1.037029343848691942e+00
1.267999999999999960e-01 -1.112905894871616175e+00
1.268444444444444541e-01 9.541187582686681823e-02
1.268888888888888844e-01 2.337409661478275780e+00
1.269333333333333425e-01 -3.928206035462084578e-01
1.269777777777777727e-01 -3.362738590855784970e-01
1.270222222222222308e-01 1.523771197617053375e+00
1.270666666666666611e-01 -5.728119979051538718e-02
1.271111111111111192e-01 -1.448466863247988234e+00
1.271555555555555495e-01 -1.572796452548173241e+00
1.272000000000000075e-01 1.226663973787480266e+00
1.272444444444444378e-01 6.663545422501888638e-01
1.272888888888888959e-01 8.261257084311929288e-01
1.273333333333333262e-01 -5.775655837871274817e-02
1.273777777777777842e-01 -7.267120259827976048e-01
1.274222222222222145e-01 -2.171631157241669663e-01
1.274666666666666726e-01 1.360312173743767616e-01
1.275111111111111306e-01 -8.383111556987010715e-01
1.275555555555555609e-01 5.614499095511267246e-01
1.276000000000000190e-01 -1.259596168799721472e+00
1.276444444444444493e-01 -3.327587645752237422e-01
1.276888888888889073e-01 -2.040078724765028995e-01
1.277333333333333376e-01 -6.910198131753685358e-01
1.277777777777777957e-01 -2.205505355019822034e+00
1.278222222222222260e-01 4.478696641112525634e-01
1.278666666666666840e-01 -7.557507604402671220e-01
1.279111111111111143e-01 1.325707959324371465e+00
1.279555555555555724e-01 -3.419822776840522605e-01
1.280000000000000027e-01 -5.413595884312205619e-01
1.280444444444444607e-01 9.152194677887708074e-02
1.280888888888888910e-01 1.053439748630448092e+00
1.281333333333333491e-01 -5.634076631181696992e-01
1.281777777777777794e-01 1.014737694829776826e+00
1.282222222222222374e-01 1.440303641017622649e+00
1.282666666666666677e-01 9.903228106559455179e-01
1.283111111111111258e-01 1.626431490992257256e+00
1.283555555555555561e-01 1.292646021012468838e+00
1.284000000000000141e-01 1.514882293893005771e+00
1.284444444444444444e-01 1.604326319415641189e+00
1.284888888888889025e-01 2.080695296299638064e-01
1.285333333333333328e-01 -4.292238995721983086e-01
1.285777777777777908e-01 -2.262243635243805784e+00
1.286222222222222211e-01 -1.322733119521795730e+00
1.286666666666666792e-01 -4.482827991587955974e-01
1.287111111111111095e-01 -3.817350872405659845e-01
1.287555555555555675e-01 -1.527944634020866055e-01
1.287999999999999978e-01 -1.000760490248750134e+00
1.288444444444444559e-01 -1.595777611441314026e+00
1.288888888888888862e-01 -1.302231664667262145e-01
1.289333333333333442e-01 -1.894179288117905924e-01
1.289777777777777745e-01 -8.075540415498659863e-01
1.290222222222222326e-01 -7.421521616503845564e-01
1.290666666666666629e-01 -9.401565918724067439e-01
1.291111111111111209e-01 -3.965237390163177666e-01
1.291555555555555512e-01 -8.563028269952512872e-01
1.292000000000000093e-01 1.259875331517015473e+00
1.292444444444444396e-01 2.409967320451210648e-01
1.292888888888888976e-01 -9.723179180265172361e-01
1.293333333333333279e-01 -2.804477814674541380e-01
1.293777777777777860e-01 -1.180285606351190619e+00
1.294222222222222163e-01 1.012168295174787902e+00
1.294666666666666743e-01 1.384186724580820149e+00
1.295111111111111046e-01 1.252001982753031317e+00
1.295555555555555627e-01 -1.144692631242597569e+00
1.295999999999999930e-01 -9.126701972617591585e-02
1.296444444444444510e-01 -4.015706755129159200e-01
1.296888888888888813e-01 5.620131059141816321e-01
1.297333333333333394e-01 -1.007909803283898009e+00
1.297777777777777974e-01 -6.758916940010165630e-01
1.298222222222222277e-01 -4.132170283518080689e-01
1.298666666666666858e-01 1.532884691324238879e-01
1.299111111111111161e-01 6.941287081378864077e-01
1.299555555555555741e-01 -3.287276927366077905e-01
1.300000000000000044e-01 6.639650755262218595e-01
1.300444444444444625e-01 8.220763567971377528e-01
1.300888888888888928e-01 -2.132152368718210345e-01
1.301333333333333508e-01 -1.245658132865596901e+00
1.301777777777777811e-01 -1.171190335434140417e+00
1.302222222222222392e-01 5.917269751515682463e-01
1.302666666666666695e-01 -4.762244363146694304e-01
1.303111111111111275e-01 -1.712629322682455157e+00
1.303555555555555578e-01 6.129523681830005843e-01
1.304000000000000159e-01 1.295545205462189653e-01
1.304444444444444462e-01 -1.405967081142628361e+00
1.304888888888889042e-01 1.179419981202645795e+00
1.305333333333333345e-01 8.366359871577494500e-01
1.305777777777777926e-01 1.387452512901793111e-01
1.306222222222222229e-01 -1.274319367734416897e+00
1.306666666666666810e-01 -1.402330532885283088e+00
1.307111111111111112e-01 -3.070684868414365054e-01
1.307555555555555693e-01 -1.713915389550289436e+00
1.307999999999999996e-01 4.050802731844854176e-01
1.308444444444444577e-01 -1.410823313380336508e+00
1.308888888888888880e-01 1.649127292546986034e-01
1.309333333333333460e-01 -2.881314527267264114e-01
1.309777777777777763e-01 7.117852680970441215e-01
1.310222222222222344e-01 -9.379475952614881873e-01
1.310666666666666647e-01 2.737294495247240000e-01
1.311111111111111227e-01 -1.394840192834643444e+00
1.311555555555555530e-01 7.955495517694070040e-01
1.312000000000000111e-01 -1.149617662774946869e-01
1.312444444444444414e-01 4.958506689654303967e-01
1.312888888888888994e-01 -1.320525346828032243e+00
1.313333333333333297e-01 4.990842756717665529e-01
1.313777777777777878e-01 3.062033963037085194e-01
1.314222222222222181e-01 3.636978927133631134e-01
1.314666666666666761e-01 3.126339630139859938e-01
1.315111111111111064e-01 -1.934638827903477354e-01
1.315555555555555645e-01 1.241299220315990937e+00
1.315999999999999948e-01 -1.558979857657035728e-01
1.316444444444444528e-01 -7.391692003908286734e-01
1.316888888888888831e-01 -5.872619336893859093e-02
1.317333333333333412e-01 -9.505179454445302767e-01
1.317777777777777715e-01 -4.639964233308440100e-01
1.318222222222222295e-01 -1.772466161893988812e-01
1.318666666666666598e-01 -3.795541206458599159e-01
1.319111111111111179e-01 1.993970728054857422e-01
1.319555555555555482e-01 1.945761391306326749e+00
1.320000000000000062e-01 5.709498398461204660e-01
1.320444444444444643e-01 1.072300647288091380e+00
1.320888888888888946e-01 -5.037094373682365900e-01
1.321333333333333526e-01 -5.870162885051485313e-01
1.321777777777777829e-01 -3.781780468929897276e-01
1.322222222222222410e-01 8.528890972688772942e-01
1.322666666666666713e-01 -2.148118478230897743e+00
1.323111111111111293e-01 -1.033164775291367299e+00
1.323555555555555596e-01 1.023358468342198818e-01
1.324000000000000177e-01 -2.240923670629287046e-01
1.324444444444444480e-01 1.967729682143045888e+00
1.324888888888889060e-01 4.476832157426563485e-01
1.325333333333333363e-01 -6.621914435304807611e-01
1.325777777777777944e-01 -1.577607068539347290e+00
1.326222222222222247e-01 -3.405600349378622993e-01
1.326666666666666827e-01 -1.303220082678414604e+00
1.327111111111111130e-01 4.667506504184351646e-01
1.327555555555555711e-01 1.611063222416784513e-01
1.328000000000000014e-01 3.200319320927312861e-01
1.328444444444444594e-01 2.079176664795037155e+00
1.328888888888888897e-01 -9.074659814202976627e-01
1.329333333333333478e-01 -1.924042077959067509e-01
1.329777777777777781e-01 -1.212515744488908975e+00
1.330222222222222361e-01 -8.059851615012544879e-02
1.330666666666666664e-01 1.593273615950026700e+00
1.331111111111111245e-01 5.687223991204718443e-01
1.331555555555555548e-01 -1.144870455892008226e-01
1.332000000000000128e-01 2.516302488198905452e-01
1.332444444444444431e-01 -1.210855637943589969e+00
1.332888888888889012e-01 -3.937337116943893101e-01
1.333333333333333315e-01 8.525257457038692976e-02
1.333777777777777895e-01 9.942198670854182629e-02
1.334222222222222198e-01 -1.530616244398616876e+00
1.334666666666666779e-01 3.276231792347814031e-01
1.335111111111111082e-01 2.791964925142102483e-01
1.335555555555555662e-01 -3.770512062727784941e-01
1.335999999999999965e-01 4.174999082500307351e-03
1.336444444444444546e-01 -1.483491553368001314e+00
1.336888888888888849e-01 -1.479795615324348335e+00
1.337333333333333429e-01 1.346872623382376066e-01
1.337777777777777732e-01 -6.677231909161640555e-01
1.338222222222222313e-01 -1.155552022430136362e-02
1.338666666666666616e-01 8.394906723176046581e-01
1.339111111111111196e-01 -1.739299303051558276e-01
1.339555555555555499e-01 -2.810668054829196905e+00
1.340000000000000080e-01 -1.506536380208933490e-01
1.340444444444444383e-01 -4.810440219940352313e-01
1.340888888888888963e-01 -2.346943543229200735e-01
1.341333333333333266e-01 8.997308125715530736e-01
1.341777777777777847e-01 -1.578530185941114050e+00
1.342222222222222150e-01 2.439566239079844490e-01
1.342666666666666730e-01 1.570303911911232086e+00
1.343111111111111311e-01 -6.259431149684574480e-01
1.343555555555555614e-01 4.723278861857372335e-01
1.344000000000000195e-01 9.663057789708021650e-01
1.344444444444444497e-01 2.102314391020941864e-01
1.344888888888889078e-01 -6.850969803314268525e-01
1.345333333333333381e-01 -7.095210107080003326e-01
1.345777777777777962e-01 7.438001537659822970e-01
1.346222222222222265e-01 5.921490907817339444e-01
1.346666666666666845e-01 -7.864684150712255573e-01
1.347111111111111148e-01 -1.176473154361082907e+00
1.347555555555555729e-01 -1.280806714148996273e+00
1.348000000000000032e-01 1.661651861184770818e+00
1.348444444444444612e-01 -6.794512039049864505e-02
1.348888888888888915e-01 2.360228585653414424e+00
1.349333333333333496e-01 5.555456030705429038e-01
1.349777777777777799e-01 4.395223228337984955e-01
1.350222222222222379e-01 3.062724883051836655e-01
1.350666666666666682e-01 9.991498501973653523e-01
1.351111111111111263e-01 -9.660631850440695167e-01
1.351555555555555566e-01 2.160013108370735235e+00
1.352000000000000146e-01 -1.003017026118318833e-01
1.352444444444444449e-01 -7.034000921928110772e-01
1.352888888888889030e-01 3.025610022884200889e-01
1.353333333333333333e-01 1.092338876030797934e+00
1.353777777777777913e-01 -1.007554875782975756e+00
1.354222222222222216e-01 5.668693724410712731e-01
1.354666666666666797e-01 -7.164441575864773926e-01
1.355111111111111100e-01 -5.062735331744886436e-01
1.355555555555555680e-01 -4.894824187550307348e-01
1.355999999999999983e-01 7.635414664859204725e-01
1.356444444444444564e-01 -1.109072731794377598e+00
1.356888888888888867e-01 1.926161100346125976e-01
1.357333333333333447e-01 -3.434178640825921169e-01
1.357777777777777750e-01 -8.472101779585291537e-01
1.358222222222222331e-01 -1.213523602754480457e+00
1.358666666666666634e-01 -1.202888324516002694e+00
1.359111111111111214e-01 -1.633796017652797250e+00
1.359555555555555517e-01 8.961671937492678985e-01
1.360000000000000098e-01 -2.416531626312206638e-01
1.360444444444444401e-01 1.586519300662429521e-01
1.360888888888888981e-01 1.178189364481597501e+00
1.361333333333333284e-01 -1.220117156931552760e+00
1.361777777777777865e-01 -9.415456753157147585e-01
1.362222222222222168e-01 2.547155366937833842e-01
1.362666666666666748e-01 -1.824079552080366762e+00
1.363111111111111051e-01 -5.787085129968688735e-01
1.363555555555555632e-01 -9.248930731004674222e-01
1.363999999999999935e-01 3.295224421695355788e-01
1.364444444444444515e-01 -4.258158663638689223e-01
1.364888888888888818e-01 2.008149279376958418e+00
1.365333333333333399e-01 9.378913720693943246e-01
1.365777777777777979e-01 -8.532384842753111265e-01
1.366222222222222282e-01 -3.873134374568502625e-01
1.366666666666666863e-01 -3.475845129154441215e-01
1.367111111111111166e-01 3.306574349110561695e+00
1.367555555555555746e-01 -1.510199643978141104e+00
1.368000000000000049e-01 2.035397004046128333e-01
1.368444444444444630e-01 -2.084432135361529159e+00
1.368888888888888933e-01 -6.937441205922596603e-03
1.369333333333333513e-01 1.909890561909011408e+00
1.369777777777777816e-01 -4.084554316741083047e-01
1.370222222222222397e-01 1.104554421472048853e+00
1.370666666666666700e-01 -6.611522595320368234e-02
1.371111111111111280e-01 -4.224987168254348835e-01
1.371555555555555583e-01 -2.516563589463959860e-01
1.372000000000000164e-01 -5.869026451800014588e-01
1.372444444444444467e-01 -6.260582718898234367e-01
1.372888888888889047e-01 -1.330194412324495534e+00
1.373333333333333350e-01 1.506800728949443613e+00
1.373777777777777931e-01 -3.930763957934435004e-01
1.374222222222222234e-01 2.937743107657530550e-01
1.374666666666666814e-01 -8.765318514397859584e-01
1.375111111111111117e-01 1.116990559415349971e+00
1.375555555555555698e-01 -2.735557779078296448e-01
1.376000000000000001e-01 -9.103266785780533832e-02
1.376444444444444581e-01 -1.828976635295945341e+00
1.376888888888888884e-01 3.959762111396118445e-01
1.377333333333333465e-01 1.811505704820246088e+00
1.377777777777777768e-01 -8.690775859999118058e-01
1.378222222222222348e-01 -4.582291537024825723e-01
1.378666666666666651e-01 -1.138323958215016196e+00
1.379111111111111232e-01 1.291621742403761819e-01
1.379555555555555535e-01 6.402419790682800649e-02
1.380000000000000115e-01 7.050811014944690092e-01
1.380444444444444418e-01 5.514735468009196451e-01
1.380888888888888999e-01 -8.125160461856011374e-01
1.381333333333333302e-01 2.249480490643736841e-01
1.381777777777777882e-01 -3.283011067224728130e-01
1.382222222222222185e-01 -1.091032977376713564e+00
1.382666666666666766e-01 -1.268558729626133585e-01
1.383111111111111069e-01 3.801660214967115259e+00
1.383555555555555650e-01 2.315170634005944805e+00
1.383999999999999952e-01 1.398265977676514116e-01
1.384444444444444533e-01 1.738857208010756716e+00
1.384888888888888836e-01 -4.538336414627235083e-02
1.385333333333333417e-01 -5.313833944148108057e-02
1.385777777777777720e-01 -1.949571787629763131e+00
1.386222222222222300e-01 -9.601055659442864210e-01
1.386666666666666603e-01 -7.834992639864760688e-01
1.387111111111111184e-01 1.075190316654300315e-01
1.387555555555555487e-01 1.398453485927617264e-02
1.388000000000000067e-01 -5.789423513918671160e-01
1.388444444444444648e-01 -5.888131995338435898e-01
1.388888888888888951e-01 -1.661531356079522237e-01
1.389333333333333531e-01 -1.381411650682282666e+00
1.389777777777777834e-01 -6.126385603685591263e-01
1.390222222222222415e-01 -3.812898698082950455e-01
1.390666666666666718e-01 -1.248948933072874468e+00
1.391111111111111298e-01 -3.302378932645442799e-01
1.391555555555555601e-01 -8.348071635345082342e-01
1.392000000000000182e-01 1.235382392009476860e+00
1.392444444444444485e-01 -2.438037971391219250e-01
1.392888888888889065e-01 -1.895456682565756501e-01
1.393333333333333368e-01 4.280281070213673988e-01
1.393777777777777949e-01 5.569683168406291962e-01
1.394222222222222252e-01 -1.736241804300151070e+00
1.394666666666666832e-01 -3.767841091075349036e-01
1.395111111111111135e-01 -9.090323262520911829e-01
1.395555555555555716e-01 -1.451702441932180843e-01
1.396000000000000019e-01 -5.363325211989140584e-01
1.396444444444444599e-01 1.570694628578082341e-01
1.396888888888888902e-01 -9.804592455621558011e-01
1.397333333333333483e-01 -5.677672415201869827e-01
1.397777777777777786e-01 -5.911596689223530543e-01
1.398222222222222366e-01 1.082591370470893377e+00
1.398666666666666669e-01 3.680036592805429607e-01
1.399111111111111250e-01 3.688887075856657760e-01
1.399555555555555553e-01 -2.863182808100256938e-01
1.400000000000000133e-01 -3.847178520935539692e-01
1.400444444444444436e-01 5.610028884976373531e-01
1.400888888888889017e-01 7.774339337937848926e-01
1.401333333333333320e-01 1.514678562884082258e-02
1.401777777777777900e-01 1.141647945476101489e+00
1.402222222222222203e-01 1.274155027515184058e+00
1.402666666666666784e-01 -1.664698039388914586e+00
1.403111111111111087e-01 4.303788847830499198e-01
1.403555555555555667e-01 -4.260192849103661833e-02
1.403999999999999970e-01 3.882888139682426631e-01
1.404444444444444551e-01 1.115976528026742409e+00
1.404888888888888854e-01 -9.205381630914402091e-01
1.405333333333333434e-01 -1.620274102422561979e+00
1.405777777777777737e-01 1.106191472851045354e+00
1.406222222222222318e-01 -9.984846449304125571e-01
1.406666666666666621e-01 -6.862195139210355288e-01
1.407111111111111201e-01 2.046208934196503126e-01
1.407555555555555504e-01 -6.861018211613558737e-01
1.408000000000000085e-01 -1.592210628315597676e+00
1.408444444444444388e-01 3.418976741572548467e-02
1.408888888888888968e-01 -7.814846589618592576e-01
1.409333333333333271e-01 5.978598778702686189e-01
1.409777777777777852e-01 -5.060765560786547601e-01
1.410222222222222155e-01 -6.884461387207980732e-01
1.410666666666666735e-01 -2.100005391102094110e-01
1.411111111111111316e-01 1.052153476838670443e+00
1.411555555555555619e-01 9.079040816376843237e-01
1.412000000000000199e-01 -1.093226182459719587e+00
1.412444444444444502e-01 2.799707649086916827e+00
1.412888888888889083e-01 -3.257763245850283651e-01
1.413333333333333386e-01 -1.152415728959500729e+00
1.413777777777777966e-01 8.882319900487783970e-01
1.414222222222222269e-01 -3.616724573543518284e-01
1.414666666666666850e-01 2.153719507839649605e+00
1.415111111111111153e-01 8.474083554815338148e-01
1.415555555555555733e-01 -1.987198463087681000e-01
1.416000000000000036e-01 1.575306877732204347e+00
1.416444444444444617e-01 8.491152114704447751e-01
1.416888888888888920e-01 -1.228895196934889578e+00
1.417333333333333500e-01 8.883941095724036119e-01
1.417777777777777803e-01 -5.164874419484505319e-01
1.418222222222222384e-01 -8.332628524667475001e-02
1.418666666666666687e-01 1.310544492174615383e-01
1.419111111111111267e-01 -8.790960122662606624e-01
1.419555555555555570e-01 -1.333342278890701449e+00
1.420000000000000151e-01 3.677840109202966667e-01
1.420444444444444454e-01 -1.388233498669862787e+00
1.420888888888889035e-01 -2.575202626769265812e+00
1.421333333333333337e-01 -8.361056043714297781e-01
1.421777777777777918e-01 3.310924214883984584e-01
1.422222222222222221e-01 -2.698811335699642378e-01
1.422666666666666802e-01 1.267130940620071478e+00
1.423111111111111104e-01 1.837534954316889513e-01
1.423555555555555685e-01 -7.663096519470810053e-01
1.423999999999999988e-01 -4.395835504794938231e-01
1.424444444444444569e-01 -1.436541359269178475e+00
1.424888888888888872e-01 1.085797224705930875e+00
1.425333333333333452e-01 -1.381100086082957645e+00
1.425777777777777755e-01 -9.204076321192690147e-01
1.426222222222222336e-01 -1.602862204286279180e-01
1.426666666666666639e-01 2.353264490822148860e-03
1.427111111111111219e-01 -1.502650363509789200e+00
1.427555555555555522e-01 -9.055357952194951210e-01
1.428000000000000103e-01 2.650406022393186900e-01
1.428444444444444406e-01 1.129723358996993943e+00
1.428888888888888986e-01 3.490035620901750235e-01
1.429333333333333289e-01 -2.580976159085418206e-02
1.429777777777777870e-01 -1.562408733870130906e+00
1.430222222222222173e-01 -6.173423465520904152e-01
1.430666666666666753e-01 5.214942413110541519e-01
1.431111111111111056e-01 1.080946669854887299e+00
1.431555555555555637e-01 8.893759081552545798e-01
1.431999999999999940e-01 1.380716444456067393e-01
1.432444444444444520e-01 1.204600466649178081e+00
1.432888888888888823e-01 2.881460713163963572e+00
1.433333333333333404e-01 -5.938619153826878438e-01
1.433777777777777984e-01 -7.631157953450363740e-01
1.434222222222222287e-01 1.518482925779721215e+00
1.434666666666666868e-01 2.354645253854199261e-01
1.435111111111111171e-01 1.123076884272699028e-01
1.435555555555555751e-01 3.923743276591255547e-01
1.436000000000000054e-01 -6.544865051849596549e-01
1.436444444444444635e-01 -1.034795284750588795e+00
1.436888888888888938e-01 -7.771475095483106887e-01
1.437333333333333518e-01 1.245946256831014676e+00
1.437777777777777821e-01 -1.436640664684581514e+00
1.438222222222222402e-01 4.986546456485496104e-01
1.438666666666666705e-01 -5.576874600255095071e-01
1.439111111111111285e-01 -3.533668887153444960e-01
1.439555555555555588e-01 7.429509766083332023e-01
1.440000000000000169e-01 8.439889133578953873e-01
1.440444444444444472e-01 3.429765378669360487e-01
1.440888888888889052e-01 -1.873119662366006244e+00
1.441333333333333355e-01 1.570964708675791188e+00
1.441777777777777936e-01 1.310196517199560429e+00
1.442222222222222239e-01 9.143683319114727370e-02
1.442666666666666819e-01 1.025781695941162426e-02
1.443111111111111122e-01 1.801449208620155007e+00
1.443555555555555703e-01 9.472242712937277709e-01
1.444000000000000006e-01 -2.929440357491963631e-02
1.444444444444444586e-01 -2.923386758511442585e-01
1.444888888888888889e-01 -1.935371110110269410e-01
1.445333333333333470e-01 1.177232054397165495e+00
1.445777777777777773e-01 1.039991784706687517e+00
1.446222222222222353e-01 -1.613423011498803294e+00
1.446666666666666656e-01 4.646423988660638993e-01
1.447111111111111237e-01 8.641213313776073823e-01
1.447555555555555540e-01 -1.506463165971718254e+00
1.448000000000000120e-01 -2.964751438322664467e-03
1.448444444444444423e-01 -1.777043606376518925e+00
1.448888888888889004e-01 1.294928359413868579e-01
1.449333333333333307e-01 -2.083234501912948122e+00
1.449777777777777887e-01 -6.817455237079176333e-01
1.450222222222222190e-01 -6.110659144951345878e-01
1.450666666666666771e-01 -7.088498201426061129e-01
1.451111111111111074e-01 1.451528016974566571e+00
1.451555555555555654e-01 5.355105697391037145e-01
1.451999999999999957e-01 -3.995688603234002767e-01
1.452444444444444538e-01 -9.330778408941011737e-01
1.452888888888888841e-01 -2.387763168452322893e-01
1.453333333333333421e-01 -1.029112968299315201e+00
1.453777777777777724e-01 9.730800041496648900e-01
1.454222222222222305e-01 1.996766001547785940e+00
1.454666666666666608e-01 1.053199898082111119e+00
1.455111111111111188e-01 3.316903455451489235e-01
1.455555555555555491e-01 -1.656287832931459536e-01
1.456000000000000072e-01 -4.051062894614612664e-01
1.456444444444444652e-01 1.745284572687594071e+00
1.456888888888888955e-01 -5.759356075215347204e-01
1.457333333333333536e-01 1.561098556895749834e+00
1.457777777777777839e-01 -1.131539242020148661e+00
1.458222222222222419e-01 -2.962316543982072559e-01
1.458666666666666722e-01 -1.714056592720785810e+00
1.459111111111111303e-01 1.592342012282799979e-01
1.459555555555555606e-01 -1.263727621876206797e+00
1.460000000000000187e-01 1.665049406790441777e+00
1.460444444444444489e-01 4.122722716610699445e-01
1.460888888888889070e-01 5.373967468768180433e-01
1.461333333333333373e-01 2.826784491647699737e-01
1.461777777777777954e-01 -1.092540814391137705e+00
1.462222222222222257e-01 1.241182877338270069e-01
1.462666666666666837e-01 1.837080687867744144e+00
1.463111111111111140e-01 8.554926006310747955e-03
1.463555555555555721e-01 -1.017016201624812766e+00
1.464000000000000024e-01 -1.852342656695036283e+00
1.464444444444444604e-01 -7.133269903920768096e-01
1.464888888888888907e-01 -1.762228897540878192e+00
1.465333333333333488e-01 8.305173690425973199e-01
1.465777777777777791e-01 7.811672661822455233e-01
1.466222222222222371e-01 -8.756818272205503240e-01
1.466666666666666674e-01 6.139813084694260015e-01
1.467111111111111255e-01 -5.764546529569821720e-01
1.467555555555555558e-01 -4.561428277485916893e-02
1.468000000000000138e-01 3.719555515649783928e-01
1.468444444444444441e-01 -4.439600090394922871e-01
1.468888888888889022e-01 4.182033486531167576e-01
1.469333333333333325e-01 -1.685728050467551586e+00
1.469777777777777905e-01 1.174749879879696118e-01
1.470222222222222208e-01 -3.495202238773435083e-02
1.470666666666666789e-01 -2.046393136248110256e+00
1.471111111111111092e-01 -1.809690192731487457e+00
1.471555555555555672e-01 -1.859523605626927090e+00
1.471999999999999975e-01 4.143068339239512343e-01
1.472444444444444556e-01 1.239596268716607608e-01
1.472888888888888859e-01 2.739575771740402899e-01
1.473333333333333439e-01 -1.326378492508161422e+00
1.473777777777777742e-01 1.138973810666265241e+00
1.474222222222222323e-01 9.828412198173899217e-01
1.474666666666666626e-01 -7.669630350233282989e-01
1.475111111111111206e-01 1.176060276453796405e+00
1.475555555555555509e-01 -2.509223967811600731e-01
1.476000000000000090e-01 -1.776205024010031552e+00
1.476444444444444393e-01 -1.632694766150892596e+00
1.476888888888888973e-01 7.337234878550057404e-01
1.477333333333333276e-01 -1.040488106689792663e-01
1.477777777777777857e-01 8.812249464539313459e-01
1.478222222222222160e-01 -8.837312473241329402e-02
1.478666666666666740e-01 2.676708933607785945e-01
1.479111111111111043e-01 2.123526422980173578e+00
1.479555555555555624e-01 1.396849087631400810e+00
1.480000000000000204e-01 -4.328272686104104872e-01
1.480444444444444507e-01 3.749687247031264770e-01
1.480888888888889088e-01 4.944454430617894469e-01
1.481333333333333391e-01 7.613911674961069131e-01
1.481777777777777971e-01 7.100880518802973884e-02
1.482222222222222274e-01 -4.935318504950362284e-01
1.482666666666666855e-01 -3.622817236501294207e-03
1.483111111111111158e-01 -4.802871094783758843e-01
1.483555555555555738e-01 1.683367281239793067e+00
1.484000000000000041e-01 1.240726238835322404e+00
1.484444444444444622e-01 -2.036150188793882376e-01
1.484888888888888925e-01 4.282922606938114884e-01
1.485333333333333505e-01 -1.654592642356894072e-01
1.485777777777777808e-01 1.193241135968212019e+00
1.486222222222222389e-01 1.048880516417992625e+00
1.486666666666666692e-01 5.686108327108869709e-01
1.487111111111111272e-01 8.712642696145258547e-01
1.487555555555555575e-01 6.605708080415787498e-01
1.488000000000000156e-01 1.174061853808298972e+00
1.488444444444444459e-01 5.311313733291977979e-01
1.488888888888889039e-01 1.519005291145231473e-01
1.489333333333333342e-01 -5.772256235992381246e-01
1.489777777777777923e-01 -1.571750737493182060e+00
1.490222222222222226e-01 -2.784838050671250426e-02
1.490666666666666806e-01 -7.410555334041294406e-01
1.491111111111111109e-01 6.000906695712364403e-02
1.491555555555555690e-01 1.140488424187090288e+00
1.491999999999999993e-01 1.728246754403531538e-01
1.492444444444444573e-01 -4.150016711096239930e-01
1.492888888888888876e-01 -8.531286248616412049e-01
1.493333333333333457e-01 -1.430135207423931964e+00
1.493777777777777760e-01 1.332805335357487797e+00
1.494222222222222340e-01 -1.776691018929249299e+00
1.494666666666666643e-01 -9.347830262310604654e-01
1.495111111111111224e-01 -2.313201933697067059e+00
1.495555555555555527e-01 -3.161415757497161860e-01
1.496000000000000107e-01 -3.422845597605816415e-01
1.496444444444444410e-01 -4.042944206294937226e-01
1.496888888888888991e-01 -6.312989997640251760e-02
1.497333333333333294e-01 -8.212650744177590889e-01
1.497777777777777874e-01 -9.136556404887338223e-01
1.498222222222222177e-01 1.817826413261075968e+00
1.498666666666666758e-01 -3.340629483633708596e-01
1.499111111111111061e-01 9.076586249467651912e-01
1.499555555555555642e-01 -8.367710426529882950e-01
1.499999999999999944e-01 1.612728594752086853e+00
1.500444444444444525e-01 1.514182131007797860e+00
1.500888888888888828e-01 2.310186822172761723e-01
1.501333333333333409e-01 -1.099531592969483329e+00
1.501777777777777712e-01 8.700138572766068223e-02
1.502222222222222292e-01 4.730450004105715006e-02
1.502666666666666873e-01 2.396239140894969033e-01
1.503111111111111176e-01 -9.782206161996707117e-01
1.503555555555555756e-01 -1.523000136179294639e+00
1.504000000000000059e-01 1.623630373820346973e-01
1.504444444444444640e-01 -1.029131633371841228e-02
1.504888888888888943e-01 2.075021919366399226e-03
1.505333333333333523e-01 1.026800578850967538e+00
1.505777777777777826e-01 -1.475160483031365599e+00
1.506222222222222407e-01 1.010693715987804886e+00
1.506666666666666710e-01 -7.432275400173179447e-01
1.507111111111111290e-01 -3.952220658500596451e-01
1.507555555555555593e-01 -8.257793632512705484e-01
1.508000000000000174e-01 8.961985783925162374e-02
1.508444444444444477e-01 -1.905817874799927480e+00
1.508888888888889057e-01 -5.680857202871936185e-01
1.509333333333333360e-01 -5.157565452853528631e-01
1.509777777777777941e-01 1.263930202363194644e+00
1.510222222222222244e-01 1.506981437872181029e-01
1.510666666666666824e-01 6.955183114963030544e-01
1.511111111111111127e-01 5.938814386502597881e-03
1.511555555555555708e-01 -1.048900371462714531e+00
1.512000000000000011e-01 9.072048681832476369e-01
1.512444444444444591e-01 -8.454413420675674917e-01
1.512888888888888894e-01 -5.262433407727581391e-01
